ID,Interval,Transfer,Bitrate,Retr,Cwnd
9,66.00-67.00,382 KBytes,3.13 Mbits/sec,9,14.1 KBytes
11,66.00-67.00,573 KBytes,4.69 Mbits/sec,9,18.4 KBytes
13,66.00-67.00,382 KBytes,3.13 Mbits/sec,8,18.4 KBytes
7,67.00-68.00,764 KBytes,6.26 Mbits/sec,10,11.3 KBytes
9,67.00-68.00,509 KBytes,4.17 Mbits/sec,2,11.3 KBytes
11,67.00-68.00,573 KBytes,4.69 Mbits/sec,0,9.90 KBytes
13,67.00-68.00,636 KBytes,5.21 Mbits/sec,6,11.3 KBytes
7,68.00-69.00,191 KBytes,1.56 Mbits/sec,0,9.90 KBytes
9,68.00-69.00,509 KBytes,4.17 Mbits/sec,0,12.7 KBytes
11,68.00-69.00,382 KBytes,3.13 Mbits/sec,0,11.3 KBytes
13,68.00-69.00,382 KBytes,3.13 Mbits/sec,0,9.90 KBytes
7,69.00-70.00,382 KBytes,3.13 Mbits/sec,0,5.66 KBytes
9,69.00-70.00,509 KBytes,4.17 Mbits/sec,0,15.6 KBytes
11,69.00-70.00,382 KBytes,3.13 Mbits/sec,1,5.66 KBytes
13,69.00-70.00,255 KBytes,2.09 Mbits/sec,2,5.66 KBytes
7,70.00-71.00,382 KBytes,3.13 Mbits/sec,8,21.2 KBytes
9,70.00-71.00,636 KBytes,5.21 Mbits/sec,6,26.9 KBytes
11,70.00-71.00,573 KBytes,4.69 Mbits/sec,0,21.2 KBytes
13,70.00-71.00,382 KBytes,3.13 Mbits/sec,0,18.4 KBytes
7,71.00-72.00,764 KBytes,6.26 Mbits/sec,0,24.0 KBytes
9,71.00-72.00,509 KBytes,4.17 Mbits/sec,5,18.4 KBytes
11,71.00-72.00,573 KBytes,4.69 Mbits/sec,0,24.0 KBytes
13,71.00-72.00,255 KBytes,2.09 Mbits/sec,9,14.1 KBytes
7,72.00-73.00,573 KBytes,4.69 Mbits/sec,4,29.7 KBytes
9,72.00-73.00,382 KBytes,3.13 Mbits/sec,0,17.0 KBytes
11,72.00-73.00,764 KBytes,6.26 Mbits/sec,0,32.5 KBytes
13,72.00-73.00,255 KBytes,2.09 Mbits/sec,5,9.90 KBytes
7,73.00-74.00,764 KBytes,6.25 Mbits/sec,0,12.7 KBytes
9,73.00-74.00,255 KBytes,2.08 Mbits/sec,0,7.07 KBytes
11,73.00-74.00,382 KBytes,3.13 Mbits/sec,0,12.7 KBytes
13,73.00-74.00,255 KBytes,2.08 Mbits/sec,0,7.07 KBytes
7,74.00-75.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
9,74.00-75.00,509 KBytes,4.17 Mbits/sec,0,21.2 KBytes
11,74.00-75.00,382 KBytes,3.13 Mbits/sec,0,12.7 KBytes
13,74.00-75.00,509 KBytes,4.17 Mbits/sec,0,17.0 KBytes
7,75.00-76.00,382 KBytes,3.13 Mbits/sec,0,18.4 KBytes
9,75.00-76.00,636 KBytes,5.21 Mbits/sec,8,15.6 KBytes
11,75.00-76.00,382 KBytes,3.13 Mbits/sec,1,15.6 KBytes
13,75.00-76.00,509 KBytes,4.17 Mbits/sec,0,17.0 KBytes
7,76.00-77.00,382 KBytes,3.13 Mbits/sec,0,15.6 KBytes
9,76.00-77.00,509 KBytes,4.17 Mbits/sec,0,18.4 KBytes
11,76.00-77.00,573 KBytes,4.69 Mbits/sec,0,17.0 KBytes
13,76.00-77.00,382 KBytes,3.13 Mbits/sec,0,15.6 KBytes
7,77.00-78.00,382 KBytes,3.13 Mbits/sec,0,15.6 KBytes
9,77.00-78.00,382 KBytes,3.13 Mbits/sec,0,19.8 KBytes
11,77.00-78.00,382 KBytes,3.13 Mbits/sec,0,26.9 KBytes
13,77.00-78.00,382 KBytes,3.13 Mbits/sec,0,17.0 KBytes
