ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,48.00-49.00,1.86 MBytes,15.6 Mbits/sec,9,58.0 KBytes
9,48.00-49.00,1.12 MBytes,9.38 Mbits/sec,18,49.5 KBytes
11,48.00-49.00,1.55 MBytes,13.0 Mbits/sec,3,56.6 KBytes
13,48.00-49.00,1.24 MBytes,10.4 Mbits/sec,28,55.1 KBytes
7,49.00-50.00,2.24 MBytes,18.8 Mbits/sec,0,93.3 KBytes
9,49.00-50.00,1.86 MBytes,15.6 Mbits/sec,0,83.4 KBytes
11,49.00-50.00,1.55 MBytes,13.0 Mbits/sec,0,80.6 KBytes
13,49.00-50.00,1.86 MBytes,15.6 Mbits/sec,0,83.4 KBytes
7,50.00-51.01,1.86 MBytes,15.6 Mbits/sec,0,112 KBytes
9,50.00-51.01,1.49 MBytes,12.4 Mbits/sec,0,93.3 KBytes
11,50.00-51.01,1.55 MBytes,13.0 Mbits/sec,0,79.2 KBytes
13,50.00-51.01,1.55 MBytes,13.0 Mbits/sec,0,80.6 KBytes
7,51.01-52.00,1.49 MBytes,12.6 Mbits/sec,34,49.5 KBytes
9,51.01-52.00,891 KBytes,7.34 Mbits/sec,11,32.5 KBytes
11,51.01-52.00,1.24 MBytes,10.5 Mbits/sec,18,41.0 KBytes
13,51.01-52.00,1.24 MBytes,10.5 Mbits/sec,17,41.0 KBytes
7,52.00-53.00,2.24 MBytes,18.8 Mbits/sec,0,94.7 KBytes
9,52.00-53.00,1.86 MBytes,15.6 Mbits/sec,0,77.8 KBytes
11,52.00-53.00,1.86 MBytes,15.6 Mbits/sec,0,83.4 KBytes
13,52.00-53.00,2.17 MBytes,18.2 Mbits/sec,0,83.4 KBytes
7,53.00-54.00,2.24 MBytes,18.8 Mbits/sec,15,60.8 KBytes
9,53.00-54.00,1.49 MBytes,12.5 Mbits/sec,13,53.7 KBytes
11,53.00-54.00,2.17 MBytes,18.2 Mbits/sec,4,53.7 KBytes
13,53.00-54.00,1.55 MBytes,13.0 Mbits/sec,16,53.7 KBytes
7,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,96.2 KBytes
9,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,87.7 KBytes
11,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,86.3 KBytes
13,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,89.1 KBytes
7,55.00-56.00,1.86 MBytes,15.6 Mbits/sec,2,56.6 KBytes
9,55.00-56.00,2.24 MBytes,18.8 Mbits/sec,6,56.6 KBytes
11,55.00-56.00,1.55 MBytes,13.0 Mbits/sec,8,52.3 KBytes
13,55.00-56.00,2.17 MBytes,18.2 Mbits/sec,1,60.8 KBytes
7,56.00-57.00,2.24 MBytes,18.8 Mbits/sec,0,82.0 KBytes
9,56.00-57.00,2.24 MBytes,18.8 Mbits/sec,0,84.8 KBytes
11,56.00-57.00,2.17 MBytes,18.2 Mbits/sec,0,82.0 KBytes
13,56.00-57.00,2.80 MBytes,23.5 Mbits/sec,0,87.7 KBytes
7,57.00-58.00,2.98 MBytes,25.0 Mbits/sec,0,113 KBytes
9,57.00-58.00,2.98 MBytes,25.0 Mbits/sec,0,105 KBytes
11,57.00-58.00,3.11 MBytes,26.1 Mbits/sec,0,116 KBytes
13,57.00-58.00,2.80 MBytes,23.5 Mbits/sec,0,124 KBytes
7,58.00-59.00,2.61 MBytes,21.9 Mbits/sec,0,106 KBytes
9,58.00-59.00,2.24 MBytes,18.8 Mbits/sec,0,90.5 KBytes
11,58.00-59.00,2.80 MBytes,23.5 Mbits/sec,0,133 KBytes
13,58.00-59.00,1.86 MBytes,15.6 Mbits/sec,8,79.2 KBytes
7,59.00-60.00,2.24 MBytes,18.8 Mbits/sec,45,18.4 KBytes
9,59.00-60.00,2.24 MBytes,18.8 Mbits/sec,29,19.8 KBytes
11,59.00-60.00,2.55 MBytes,21.4 Mbits/sec,22,18.4 KBytes
13,59.00-60.00,1.86 MBytes,15.6 Mbits/sec,19,19.8 KBytes
7,60.00-61.00,2.61 MBytes,21.9 Mbits/sec,0,63.6 KBytes
